Make,Model,Variant,Ex-Showroom_Price(Rs),Displacement(cc),Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity(litres),Fuel_Type,Height(mm),Length(mm),Width(mm),Body_Type,Doors,City_Mileage(km/litre),Highway_Mileage(km/litre),ARAI_Certified_Mileage(km/litre),ARAI_Certified_Mileage_for_CNG(km/litre),Kerb_Weight(Kg),Gears,Ground_Clearance(mm),Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track(mm),Rear_Track(mm),Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odo,Speedo,Tacho,Trip,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space(Litres),CD_MP3_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius(meter),Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Iobilizer,High_Speed_Alert_System,Lane_Watch_CameraSide_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recoended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
Tata,Nexon,Xz Diesel,1020000,1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,195/60 R16,195/60 R16,Electric Power,All Windows,,,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,TRUE,5,Fabric,Manual,2498,195/60 R16,,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front,TRUE,TRUE,,,TRUE,Internal,Analog,,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,,,,TRUE,,,,,,,TRUE,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,,TRUE,2,,"Rake, Reach",,,Rear sensors with camera,,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,,,TRUE,TRUE,,,TRUE,,TRUE,,,TRUE,TRUE,,,,,,,,,,,,
Tata,Nexon,Xz Plus Diesel,1100000,1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,TRUE,5,Fabric,Manual,2498,215 / 60 R16,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,,,TRUE,Internal,Analog,,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,,TRUE,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,,"Reach, Rake",,,Rear sensors with camera,,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,,Manual Adjustment,TRUE,TRUE,,Cup Holders,TRUE,,TRUE,,,TRUE,TRUE,,,,TRUE,,TRUE,,,,,,
Tata,Nexon,Xz Plus Diesel Dual Tone,1120000,1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,TRUE,5,Fabric,Manual,2498,215 / 60 R16,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,,,TRUE,Internal,Analog,,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,,,,TRUE,,,,,,,TRUE,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,,"Rake, Reach",,,Rear sensors with camera,,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,,Manual Adjustment,TRUE,TRUE,,Cup Holders,TRUE,,TRUE,,,TRUE,TRUE,,,,,,,,,,,,
Tata,Nexon,Xz Plus (O) Diesel,1190000,1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,TRUE,5,Fabric,Manual,2498,215 / 60 R16,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,,,TRUE,Internal,Analog,,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,,,,TRUE,,,,,,,TRUE,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,,"Rake, Reach",,,Rear sensors with camera,,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,,Manual Adjustment,TRUE,TRUE,,Cup Holders,TRUE,,TRUE,,,TRUE,TRUE,,,,,,,,,,,,
Tata,Nexon,Xz Plus (O) Diesel Dual Tone,1210000,1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,TRUE,5,Fabric,Manual,2498,215 / 60 R16,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,,,TRUE,Internal,Analog,,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,,,,TRUE,,,,,,,TRUE,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,,"Rake, Reach",,,Rear sensors with camera,,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,,Manual Adjustment,TRUE,TRUE,,Cup Holders,TRUE,,TRUE,,,TRUE,TRUE,,,,,,,,,,,,
Tata,Nexon,Xma Diesel,980000,1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,195/60 R16,195/60 R16,Electric Power,All Windows,,Smart Key,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,TRUE,5,Fabric,Automatic,2498,195/60 R16,,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front,TRUE,TRUE,,,TRUE,Internal,Analog,,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,,TRUE,,All Rows,,"Front passenger frontal airbag, Driver frontal airbag",TRUE,TRUE,,TRUE,2,,"Rake, Reach",,,Rear sensors,,TRUE,,,TRUE,TRUE,Multifunction Steering Wheel,TRUE,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,,,,,,,,,,,,
Tata,Nexon,Xza Plus Diesel,1160000,1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,TRUE,5,Fabric,Automatic,2498,215 / 60 R16,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,,,TRUE,Internal,Analog,,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,,,,TRUE,,,,,,,TRUE,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,,"Reach, Rake",,,Rear sensors with camera,,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,,Manual Adjustment,TRUE,TRUE,,Cup Holders,TRUE,,TRUE,,,TRUE,TRUE,,,,TRUE,,,,,,,,
Tata,Nexon,Xza Plus Diesel Dual Tone,1180000,1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,TRUE,5,Fabric,Automatic,2498,215 / 60 R16,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,,,TRUE,Internal,Analog,,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,,,,TRUE,,,,,,,TRUE,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,,"Reach, Rake",,,Rear sensors with camera,,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,,Manual Adjustment,TRUE,TRUE,,Cup Holders,TRUE,,TRUE,,,TRUE,TRUE,,,,TRUE,,,,,,,,
Tata,Nexon,Xza Plus (O) Diesel,1250000,1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,TRUE,5,Fabric,Automatic,2498,215 / 60 R16,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,,,TRUE,Internal,Analog,,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,,,,TRUE,,,,,,,TRUE,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,,"Reach, Rake",,,Rear sensors with camera,,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,,Manual Adjustment,TRUE,TRUE,,Cup Holders,TRUE,,TRUE,,,TRUE,TRUE,,,,TRUE,,,,,,,,
Tata,Nexon,Xza Plus (O) Diesel Dual Tone,1270000,1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,TRUE,5,Fabric,Automatic,2498,215 / 60 R16,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,,TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,TRUE,,,TRUE,Internal,Analog,,Analog + Digital,TRUE,5.1,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,,TRUE,,,,,TRUE,,,,,,,TRUE,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,,"Reach, Rake",,,Rear sensors with camera,,TRUE,,,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,,Manual Adjustment,TRUE,TRUE,,Cup Holders,TRUE,,TRUE,,,TRUE,TRUE,,,,TRUE,,,,,,,,
Fiat,Linea,Active Fire,715860,1368,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Petrol,1487,4596,1730,Sedan,4,11.3,15.7,15.7,,1220,5,185,Ventilated Disc,Solid Disc,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",1471,1466,195/60R15,195/60R15,Hydraulic Power,All Windows,,Remote,114PS@5000rpm,207Nm@4500rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2603,195/60R15,,,CD Player with USB & Aux-in,TRUE,TRUE,"3 Years/1,00,000 Kms (Whichever comes earlier)",,Internal,500,TRUE,TRUE,TRUE,Digital,Front,,Front,TRUE,2 Years /150000 Kms (Whichever comes earlier),TRUE,Internal,Analog,Manual,Analog + Digital,TRUE,5.4,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,TRUE,,,,,,,TRUE,,TRUE,1540,,TRUE,TRUE,TRUE,,,17.6:1,Rake,,,,,TRUE,,,,,Multifunction Steering Wheel,TRUE,,Manual Adjustment,,TRUE,,TRUE,TRUE,,,,,,,TRUE,,,,,,,,,,,
Fiat,Linea,Active Multijet,862175,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1494,4596,1730,Sedan,4,17.2,20.4,20.4,,1236,5,185,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",1471,1466,195/60R15,195/60R15,Hydraulic Power,All Windows,,Remote,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2603,195/60R15,,,CD Player with USB & Aux-in,,TRUE,"3 Years/1,00,000 Kms (Whichever comes earlier)",,Internal,500,TRUE,TRUE,TRUE,Digital,Not on offer,,Front,TRUE,2 Years /150000 Kms (Whichever comes earlier),TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,5.4,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,TRUE,,,,,,,TRUE,,TRUE,1540,,TRUE,TRUE,TRUE,,,17.6:1,Rake,,,,,,,,,,Multifunction Steering Wheel,TRUE,,Manual Adjustment,,TRUE,,TRUE,,,,,,TRUE,,TRUE,,,,,,,,,,,
Fiat,Linea,Dynamic Multijet,932025,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1494,4596,1730,Sedan,5,17.2,20.4,20.4,,1255,5,185,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",1471,1466,195/60R15,195/60R15,Hydraulic Power,All Windows,,Remote,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2603,195/60R15,,,CD Player with USB & Aux-in,TRUE,TRUE,"3 Years/1,00,000 Kms (Whichever comes earlier)",,Internal,500,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front,TRUE,2 Years /150000 Kms (Whichever comes earlier),TRUE,Internal,Analog,Manual,Analog + Digital,TRUE,5.4,,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,TRUE,,,,TRUE,,,TRUE,,TRUE,1540,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,,2,17.6:1,Rake,,,Rear sensors,,TRUE,,,,,Multifunction Steering Wheel,TRUE,,Manual Adjustment,,TRUE,,Cup Holders,TRUE,,,,,TRUE,,TRUE,,TRUE,TRUE,,,,,,,,
Fiat,Linea,Emotion Multijet,991434,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1494,4596,1730,Sedan,4,17.2,20.4,20.4,,1268,5,185,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",1471,1466,195/60R15,195/60R15,Hydraulic Power,All Windows,,Remote,93PS@5000RPM,209Nm@2000rpm,Digital,Analog,Analog,TRUE,5,Leather,Manual,2603,195/60R15,,,CD Player with USB & Aux-in,TRUE,TRUE,"3 Years/1,00,000 Kms (Whichever comes earlier)",TRUE,Internal,500,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front,TRUE,2 Years /150000 Kms (Whichever comes earlier),TRUE,Internal,Analog,Manual,Analog + Digital,TRUE,5.4,,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,TRUE,,,,TRUE,,,TRUE,,TRUE,1540,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,,2,17.6:1,Rake,,,,,TRUE,,,,,Multifunction Steering Wheel,TRUE,,Manual Adjustment,,TRUE,,Cup Holders,TRUE,,,,,TRUE,,TRUE,,TRUE,TRUE,,,TRUE,,,,,
Fiat,Linea,T-Jet Emotion,997763,1368,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Petrol,1487,4596,1730,Sedan,4,11.3,15.7,15.7,,1258,5,185,Ventilated Disc,Solid Disc,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",,,195/60R15,195/60R15,Hydraulic Power,All Windows,,Remote,114PS@5000rpm,207Nm@2200rpm,Digital,Analog,Analog,TRUE,5,Leather,Manual,2603,195/60R15,,,CD Player with USB & Aux-in,TRUE,TRUE,"3 Years/1,00,000 Kms (Whichever comes earlier)",,Internal,500,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front,TRUE,2 Years /150000 Kms (Whichever comes earlier),TRUE,Internal,Analog,Manual,Analog + Digital,,5.5,,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,TRUE,,,,TRUE,,,TRUE,,TRUE,,"Driver frontal airbag, Front passenger frontal airbag",TRUE,,TRUE,,2,,Rake,,,Rear sensors,,TRUE,,,,,Multifunction Steering Wheel,TRUE,,Manual Adjustment,,TRUE,,Cup Holders,TRUE,,,,,,,TRUE,,TRUE,TRUE,,,TRUE,,,,,
Mahindra,Bolero Power Plus,Zlx,886398,1493,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1880,3995,1745,SUV,5,12.4,,16.5,,1615,5,180,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Rigid leaf springs,,,215/75R15,215/75R15,TRUE,All Windows,,Remote,70ps@3600rpm,195Nm@1400-2200rpm,Digital,Digital,Digital,TRUE,7,Fabric,Manual,2680,215/75R15,,TRUE,CD Player with USB & Aux-in,TRUE,,3 years/1 lakh kms (whichever is earlier),TRUE,Manual,1702,TRUE,TRUE,TRUE,Digital,Front,TRUE,Front,TRUE,,TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,5.8,TRUE,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,TRUE,,,,,,,TRUE,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,
Mahindra,Bolero Power Plus,Slx,851302,1493,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1880,3995,1745,SUV,5,12.4,,16.5,,1615,5,180,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Rigid leaf spring,,,215/75R15,215/75R15,TRUE,All Windows,,Remote,70ps@3600rpm,195Nm@1400-2200rpm,Digital,Digital,Digital,TRUE,7,Fabric,Manual,2680,215/75R15,,TRUE,USB & Aux-in,TRUE,,3 years/1 lakh kms (whichever is earlier),,Manual,,,TRUE,TRUE,Digital,Front,TRUE,Front,TRUE,3 years/1 lakh kms (whichever is earlier),TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,5.8,TRUE,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,TRUE,,,,,,,TRUE,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,
Mahindra,Bolero Power Plus,Sle,785656,1493,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1880,3995,1745,SUV,5,12.4,,16.5,,1615,5,180,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Rigid leaf springs,,,215/75R15,215/75R15,TRUE,,,,70ps@3600rpm,195Nm@1400-2200rpm,Digital,Digital,Digital,TRUE,7,Fabric,Manual,2680,215/75R15,,,Not on offer,,,3 years/1 lakh kms (whichever is earlier),,Manual,,,,TRUE,Digital,Not on offer,TRUE,,TRUE,3 years/1 lakh kms (whichever is earlier),,Internal,Digital,Manual,Analog + Digital,TRUE,5.8,TRUE,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,TRUE,,,,,,,TRUE,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,
Mahindra,Bolero Power Plus,Lx,749192,1493,4,2,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1880,3995,1745,SUV,5,12.4,,16.5,,1615,5,180,Ventilated Disc,Drum,IFS coil spring,Rigid leaf spring,,,215/75R15,215/75R15,Electric Power,,,,70 bhp @ 3600 rpm,195Nm@1400-2200rpm,Digital,Digital,Digital,TRUE,7,Fabric,Manual,2680,215/75R15,,,Not on offer,,,3 years/1 lakh kms (whichever is earlier),,Manual,,,,TRUE,Digital,,TRUE,,TRUE,3 years/1 lakh kms (whichever is earlier),,Internal,Digital,Manual,Analog + Digital,TRUE,5.8,TRUE,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,TRUE,,,,,,Normal,TRUE,,,,,,,TRUE,,Front Row,,Driver frontal airbag,TRUE,,TRUE,,1,,,,,Rear sensors,,,,,,,,,,,,TRUE,,TRUE,,,,,,TRUE,,,,,,,,,,,,,
Mahindra,Bolero Power Plus,Plus Ac Bs4 Ps,859497,2523,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60,Diesel,1977,4494,1745,SUV,5,9.4,13.6,15.96,,1615,5,195,Solid Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Parabolic leaf springs,,,185 / 75 R 16,185 / 75 R 16,,,,,63PS@3200rpm,,,,Not on offer,,7,Fabric,Manual,2794,16,,,Not on offer,,,2 years / Unlimited Kms,,Manual,,,,TRUE,,,,,,2 Years/Unlimited Kms (Whichever comes earlier),,Manual,,Manual,Analog,,5.9,,Driver Only,,Air Conditioning with cooling only,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rear sensors with camera,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,
Mahindra,Bolero Power Plus,Plus Non Ac Bs4 Ps,819117,2523,4,4,FWD (Front Wheel Drive),In-line,BS III,"Front, Longitudinal",Injection,60,Diesel,1977,4440,1660,SUV,5,12.4,15.96,15.96,,1615,5,195,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Ellipitical leaf springs,,,215 / 75 R 15,215 / 75 R 15,,,,,63.9PS@3200RPM,195Nm@1440-2200RPM,Digital,Analog,Analog,TRUE,9,Fabric,Manual,2794,215 / 75 R 15,,,Not on offer,,,2 years / Unlimited Kms,,Internal,,,,,,Not on offer,TRUE,,TRUE,2 Years/Unlimited Kms (Whichever comes earlier),,Internal,Analog,Manual,Analog,,5.9,,Driver & Front Passenger,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rear sensors with camera,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,
